,date,reserve0,reserve1
4796,1633766400,120264.862768772,106919086.630482993972207745
4797,1633770000,120008.901490818,107150631.302783389289981217
4798,1633773600,119965.022883767,107193112.487526617987038841
4799,1633777200,120379.886997528,107601456.013206381564142999
4800,1633780800,119450.495162093,108424304.447544995141637606
4801,1633784400,119272.088105639,108578876.086199951350036835
4802,1633788000,118840.98055215,109200544.940403383246882392
4803,1633791600,119032.865855641,109030430.575403241505429948
4804,1633795200,118532.58091914,109497986.944393944001291731
4805,1633798800,118298.727502537,109645890.351664903155479622
4806,1633802400,117939.001692059,110483378.258834696801639888
4807,1633806000,117184.660251542,111197750.81334138715875777
4808,1633809600,117177.111997236,111211537.018061590021527293
4809,1633813200,117567.306339613,110845820.775714230594967257
4810,1633816800,117308.004381535,111092743.923991898130454112
4811,1633820400,116538.881006972,111861022.800750012129829032
4812,1633824000,116298.63658807,112155276.145331745935555261
4813,1633827600,116260.135353878,112198410.990196927230717351
4814,1633831200,116712.775039956,112156186.555269326178170229
4815,1633834800,116392.947030724,112466993.692535352377046722
4816,1633838400,116184.223492266,112670524.678986232912375574
4817,1633842000,116007.339083579,112880257.591286390708365606
4818,1633845600,116445.264715522,112461195.935925047647231913
4819,1633849200,116150.531628958,112749214.702386888888066207
4820,1633852800,117006.528763953,113270970.217239816568303691
4821,1633856400,116312.989123609,113444642.442602653680174845
4822,1633860000,116549.26496589,113216655.103579829485729529
4823,1633863600,117396.733851425,112403912.508004162416015228
4824,1633867200,117931.855073019,111897478.390131648192526372
4825,1633870800,117103.463635458,112698442.783037423140417572
4826,1633874400,117725.604749938,112632725.94023612729825851
4827,1633878000,116733.310075965,113536419.412104457152229508
4828,1633881600,116361.272360937,113846435.441872293234675637
4829,1633885200,117054.465863481,113181098.083737470739994329
4830,1633888800,116782.736444569,114308018.331765857280101044
4831,1633892400,116374.460846515,114721024.414298939941536195
4832,1633896000,116249.459571353,114847542.183378586286171305
4833,1633899600,113349.394505876,118699333.40027886393785968
4834,1633903200,113519.893950442,118505950.575925580813257016
4835,1633906800,113443.457452706,118603526.168893936569855644
4836,1633910400,113116.333572716,118955938.392075572324022511
4837,1633914000,113777.609335182,118382832.383376583422117421
4838,1633917600,113702.770873593,118462954.612284017210527376
4839,1633921200,112328.026435678,119931805.792733231835742008
4840,1633924800,111470.25780009,121299067.046229871258090024
4841,1633928400,110686.179210318,122176620.737329226125911018
4842,1633932000,111139.631356949,121684441.93544588987637519
4843,1633935600,111264.063925254,121599053.558316393488454073
4844,1633939200,110132.318649706,123342710.493048290542485891
4845,1633942800,110206.543561052,123276355.617013906971013332
4846,1633946400,110324.424496655,123150873.089992246931722301
4847,1633950000,109784.916239127,123762133.869735058867054273
4848,1633953600,110602.014606024,123626157.565493175832322824
4849,1633957200,111785.205112821,122331666.651221123437407751
4850,1633960800,111722.746379916,122388896.301438642885283777
4851,1633964400,111966.658257189,122136383.931889672324629779
4852,1633968000,111991.916882507,122394016.758271304981699712
4853,1633971600,111906.569437777,122491449.411970897280828136
4854,1633975200,111426.628324441,123023126.908093236309074312
4855,1633978800,112135.831655753,122259681.227142840810270799
4856,1633982400,111818.854986096,122665484.425361977313279149
4857,1633986000,111174.880288938,123380547.500884022306366047
4858,1633989600,111241.442632079,123312917.009700847910214445
4859,1633993200,112180.154232403,122309459.003139231851820775
4860,1633996800,112949.659317008,122332157.710508761615371922
4861,1634000400,113219.644253814,122045539.970879108686739636
4862,1634004000,115222.092251329,119936407.29158986754051171
4863,1634007600,115729.523230396,119419844.989761173060772708
4864,1634011200,114330.023250773,120887181.659057663952750353
4865,1634014800,114254.978437418,120968039.646489080296932376
4866,1634018400,113319.791840385,121987940.108848204416758367
4867,1634022000,113105.249476029,122280459.841599565531892793
4868,1634025600,113311.516847334,122063010.277053137019161723
4869,1634029200,111351.705398992,124240004.266794587274655835
4870,1634032800,111871.709506454,123671366.584276549873440693
4871,1634036400,111593.587793398,124301144.881664237666015385
4872,1634040000,112448.668761397,123375965.901121572783588261
4873,1634043600,111984.807523245,123890031.212419726619344417
4874,1634047200,112062.481578963,123807959.51159732867218882
4875,1634050800,112311.954073876,123541243.995609476087122971
4876,1634054400,113113.750284739,122731390.624543481518991386
4877,1634058000,112694.546957555,123194562.193954330833433511
4878,1634061600,111563.503716322,124509664.838288779108110033
4879,1634065200,111923.818876159,124594215.255904189476492875
4880,1634068800,111104.766991776,125521796.076165806502410465
4881,1634072400,111722.123197849,125510349.891114634094205744
4882,1634076000,111226.655855409,126074892.609936787009045903
4883,1634079600,108970.955657102,128703404.554812711699150123
4884,1634083200,109863.631051454,128061533.771766329452157005
4885,1634086800,108542.447395719,129630086.438116764557958994
4886,1634090400,108040.762603759,130241642.70516452526665539
4887,1634094000,108766.052492977,130414686.178486102373009403
4888,1634097600,108479.49994605,130763873.774726686112831775
4889,1634101200,108026.962282155,131316093.657737405413863863
4890,1634104800,108092.528575648,131241385.112580190539033571
4891,1634108400,107990.825901783,131369705.339121440924656681
4892,1634112000,107873.262245852,131521454.38432178462029348
4893,1634115600,108225.293176474,131758353.564689187524705688
4894,1634119200,108412.581592334,131534773.128658052920906381
4895,1634122800,108261.937877753,131728958.89209228386659127
4896,1634126400,107855.487301936,132132901.329277227572824682
4897,1634130000,108868.533275125,132031321.023372802372469611
4898,1634133600,108237.258316308,132807484.391645188982171838
4899,1634137200,107829.16466882,133318005.362871635220139174
4900,1634140800,107617.892941849,133587842.631653987491783376
4901,1634144400,107295.216377589,133994978.563420153191724956
4902,1634148000,106926.854475269,135353130.284591659242892268
4903,1634151600,106366.420526462,136079230.452384706427642116
4904,1634155200,106236.323310002,136255018.647839761629940517
4905,1634158800,104913.372043993,137992055.568616996245378506
4906,1634162400,105003.252091698,138443639.385154847817112191
4907,1634166000,104399.041070174,139252714.181728084420657997
4908,1634169600,103701.977066995,140201486.214214055548458198
4909,1634173200,106787.329078879,137309927.01751638089471483
4910,1634176800,106929.112897374,137145041.219749185253353383
4911,1634180400,105500.966585821,139011611.765113112107466821
4912,1634184000,105616.91895225,138866090.00107803307655634
4913,1634187600,105145.509874197,139552636.792664764878545253
4914,1634191200,107984.176964208,135919368.139450424916032344
4915,1634194800,108008.267920345,135898949.940625724837053347
4916,1634198400,108861.6664946,134841580.356071794565456926
4917,1634202000,108383.739067162,135441778.270232792194723954
4918,1634205600,108668.428258207,135101398.38255244567949395
4919,1634209200,108576.328600909,135223601.826502373490651936
4920,1634212800,108418.29452854,135423957.287622388827870284
4921,1634216400,108948.494469432,135482832.567212477399825796
4922,1634220000,109349.07099356,134993120.766291416188854813
4923,1634223600,109087.156677861,135326017.364207044243892104
4924,1634227200,113098.686004259,130567878.976371168233997596
4925,1634230800,114600.669777204,128883674.367705358206753707
4926,1634234400,112016.207600487,131880862.398844349741554013
4927,1634238000,110676.140054608,133486408.96081709318800186
4928,1634241600,111197.700436727,132869990.737454032827648052
4929,1634245200,110827.819714573,134150846.919520086672375809
4930,1634248800,111241.6119051,133655599.218340209934847906
4931,1634252400,111652.98876103,133170029.738451325156489511
4932,1634256000,119269.795127361,124726400.016723766341113033
4933,1634259600,121703.391914678,122324493.188936560622195668
4934,1634263200,117329.254450629,126938174.560423771738879398
4935,1634266800,126275.406212803,117994073.867051682780033844
4936,1634270400,147792.493662285,100954355.919642254485742977
4937,1634274000,129270.563149224,115739329.358186048818150396
4938,1634277600,131075.624749046,114257413.980530066319816173
4939,1634281200,124780.05095938,120042317.444474869905725036
4940,1634284800,125700.063192432,118992833.854016204781581932
4941,1634288400,121705.617234343,122926993.981439158430861974
4942,1634292000,120272.824733269,124405261.177560099367764727
4943,1634295600,122326.739579254,122329762.542655242673184142
4944,1634299200,131924.093067302,113555842.843883985312278798
4945,1634302800,129959.660329328,115349315.661282919492532512
4946,1634306400,127857.045475798,117260483.238615926871457758
4947,1634310000,126093.338101195,118932012.572279446962169682
4948,1634313600,122428.666017748,123472095.415378622705966303
4949,1634317200,123006.226518741,123025843.982398561947204116
4950,1634320800,123344.574139501,122708208.707824683644344098
4951,1634324400,124689.31712304,121392060.871413625600070264
4952,1634328000,124472.797107671,121607296.277617076290857734
4953,1634331600,122836.161101918,123252374.410530126348242463
4954,1634335200,118770.411851589,127757140.957164404078606799
4955,1634338800,118334.313292943,128179803.782336500161346664
4956,1634342400,118607.013006754,128928067.960659934714813073
4957,1634346000,118943.357811683,128629334.350978658391818061
4958,1634349600,118772.827972236,128817277.196697932175888603
4959,1634353200,119487.751456907,128053105.63926469716208768
4960,1634356800,120308.053098198,127188136.562127131312550059
4961,1634360400,120724.766661542,126753801.115920245372055688
4962,1634364000,120159.725653713,127352553.93781127116063904
4963,1634367600,121015.106133274,126458971.408184699228819619
4964,1634371200,120902.824935055,126488957.031880790009299647
4965,1634374800,121478.850962337,125913838.323429606829728072
4966,1634378400,121303.584081716,126101660.512629468021797306
4967,1634382000,122420.615573418,125630130.196800309017113764
4968,1634385600,121754.531690085,126331043.775619563168731563
4969,1634389200,121529.671275409,126567369.251791335960791391
4970,1634392800,122395.756651068,125678897.996731120478231189
4971,1634396400,121849.585985689,126245224.979384300301248086
4972,1634400000,121799.446764134,126298142.425041303461823107
4973,1634403600,123587.890921619,125262700.544652563870632645
4974,1634407200,124855.185428664,123999102.051213319755689823
4975,1634410800,126655.530777811,122260659.43840691022363516
4976,1634414400,132137.577872847,117218874.511974918630808444
4977,1634418000,129181.392997892,119935789.30162521275062674
4978,1634421600,132300.555946125,117113529.011689903377993459
4979,1634425200,133189.497330611,116357355.271086892471637028
4980,1634428800,128699.111191623,120445210.03192007323725852
4981,1634432400,128948.996495675,120170861.481651978196396315
4982,1634436000,125622.406634609,123389065.068995103470257154
4983,1634439600,125832.5700442,124129862.883258787201773958
4984,1634443200,126597.065876891,123385066.824339906275136403
4985,1634446800,128515.355822834,121565845.885361975836228243
4986,1634450400,128943.315742881,121166402.4987287039313635
4987,1634454000,129347.227471517,120792118.481680942868695673
4988,1634457600,129567.30321271,120590776.582088063603910869
4989,1634461200,130806.100040453,119454647.478543044072540072
4990,1634464800,130445.113756855,119787273.847781545677363176
4991,1634468400,130039.579605297,120165805.21072836802091919
4992,1634472000,129162.167087229,121001568.351760367834217339
4993,1634475600,129140.30785397,121548882.380298269245495044
4994,1634479200,128946.268662128,121734736.355006125400525193
4995,1634482800,130418.929394041,120367112.757696612742089439
4996,1634486400,131304.688189881,119561265.482362748499313588
4997,1634490000,133107.212671833,117951601.759763847671442223
4998,1634493600,136958.109695786,114656614.609669337602281411
